
85456	TNKS1BP1	tankyrase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19081]				GO_CADHERIN_BINDING	GO_CELL_ADHESION_MOLECULE_BINDING		GO_PROTEIN_DOMAIN_SPECIFIC_BINDING					GO_PROTEIN_CONTAINING_COMPLEX_BINDING																																																																																
51510	CHMP5	charged multivesicular body protein 5 [Source:HGNC Symbol;Acc:HGNC:26942]				GO_CADHERIN_BINDING	GO_CELL_ADHESION_MOLECULE_BINDING																																																																																							
7533	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]						GO_IDENTICAL_PROTEIN_BINDING	GO_PROTEIN_DOMAIN_SPECIFIC_BINDING							GO_CYTOSKELETAL_PROTEIN_BINDING					GO_ACTIN_BINDING											GO_ION_CHANNEL_BINDING	GO_SIGNALING_RECEPTOR_BINDING				GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING											GO_PROTEIN_DIMERIZATION_ACTIVITY				GO_TRANSCRIPTION_FACTOR_BINDING	GO_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING										GO_HORMONE_RECEPTOR_BINDING	GO_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING															GO_NUCLEAR_RECEPTOR_BINDING											GO_NUCLEAR_HORMONE_RECEPTOR_BINDING	GO_CHANNEL_REGULATOR_ACTIVITY			
10971	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta [Source:HGNC Symbol;Acc:HGNC:12854]						GO_IDENTICAL_PROTEIN_BINDING	GO_PROTEIN_DOMAIN_SPECIFIC_BINDING														GO_PROTEIN_C_TERMINUS_BINDING									GO_ION_CHANNEL_BINDING																	GO_PROTEIN_N_TERMINUS_BINDING																																													
6667	SP1	Sp1 transcription factor [Source:HGNC Symbol;Acc:HGNC:11205]						GO_IDENTICAL_PROTEIN_BINDING	GO_PROTEIN_DOMAIN_SPECIFIC_BINDING														GO_PROTEIN_C_TERMINUS_BINDING																									GO_PROTEIN_DIMERIZATION_ACTIVITY				GO_TRANSCRIPTION_FACTOR_BINDING	GO_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	GO_PROTEIN_HOMODIMERIZATION_ACTIVITY										GO_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING																														
9656	MDC1	mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]						GO_IDENTICAL_PROTEIN_BINDING	GO_PROTEIN_DOMAIN_SPECIFIC_BINDING														GO_PROTEIN_C_TERMINUS_BINDING																																																																							
56893	UBQLN4	ubiquilin 4 [Source:HGNC Symbol;Acc:HGNC:1237]						GO_IDENTICAL_PROTEIN_BINDING										GO_MODIFICATION_DEPENDENT_PROTEIN_BINDING										GO_K48_LINKED_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING			GO_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING																																																															
847	CAT	catalase [Source:HGNC Symbol;Acc:HGNC:1516]						GO_IDENTICAL_PROTEIN_BINDING														GO_AMINOACYLASE_ACTIVITY												GO_OXIDOREDUCTASE_ACTIVITY														GO_PROTEIN_DIMERIZATION_ACTIVITY						GO_PROTEIN_HOMODIMERIZATION_ACTIVITY						GO_NADP_BINDING										GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES													GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS											
307	ANXA4	annexin A4 [Source:HGNC Symbol;Acc:HGNC:542]						GO_IDENTICAL_PROTEIN_BINDING																																												GO_TRANSCRIPTION_FACTOR_BINDING	GO_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING											GO_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	GO_ENZYME_REGULATOR_ACTIVITY																												GO_ENZYME_INHIBITOR_ACTIVITY	
2098	ESD	esterase D [Source:HGNC Symbol;Acc:HGNC:3465]						GO_IDENTICAL_PROTEIN_BINDING																																																																																GO_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY						
6500	SKP1	S-phase kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899]							GO_PROTEIN_DOMAIN_SPECIFIC_BINDING																														GO_MOLECULAR_ADAPTOR_ACTIVITY																																				GO_PROTEIN_MACROMOLECULE_ADAPTOR_ACTIVITY																			
10552	ARPC1A	actin related protein 2/3 complex subunit 1A [Source:HGNC Symbol;Acc:HGNC:703]												GO_PROTEIN_CONTAINING_COMPLEX_BINDING		GO_CYTOSKELETAL_PROTEIN_BINDING					GO_ACTIN_BINDING																						GO_ACTIN_FILAMENT_BINDING																																																			
55023	PHIP	pleckstrin homology domain interacting protein [Source:HGNC Symbol;Acc:HGNC:15673]												GO_PROTEIN_CONTAINING_COMPLEX_BINDING				GO_MODIFICATION_DEPENDENT_PROTEIN_BINDING															GO_SIGNALING_RECEPTOR_BINDING											GO_LYSINE_ACETYLATED_HISTONE_BINDING		GO_INSULIN_RECEPTOR_BINDING																																																
6892	TAPBP	TAP binding protein [Source:HGNC Symbol;Acc:HGNC:11566]												GO_PROTEIN_CONTAINING_COMPLEX_BINDING																			GO_SIGNALING_RECEPTOR_BINDING												GO_MHC_CLASS_I_PROTEIN_BINDING						GO_UNFOLDED_PROTEIN_BINDING						GO_MHC_PROTEIN_BINDING																																					
23256	SCFD1	sec1 family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20726]												GO_PROTEIN_CONTAINING_COMPLEX_BINDING																																			GO_PROTEIN_N_TERMINUS_BINDING																																													
2318	FLNC	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]														GO_CYTOSKELETAL_PROTEIN_BINDING					GO_ACTIN_BINDING																																																																									
8805	TRIM24	tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812]																GO_MODIFICATION_DEPENDENT_PROTEIN_BINDING															GO_SIGNALING_RECEPTOR_BINDING											GO_LYSINE_ACETYLATED_HISTONE_BINDING								GO_TRANSCRIPTION_FACTOR_BINDING	GO_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING										GO_HORMONE_RECEPTOR_BINDING	GO_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING															GO_NUCLEAR_RECEPTOR_BINDING											GO_NUCLEAR_HORMONE_RECEPTOR_BINDING				
79902	NUP85	nucleoporin 85 [Source:HGNC Symbol;Acc:HGNC:8734]																	GO_STRUCTURAL_MOLECULE_ACTIVITY																																																																											
160428	ALDH1L2	aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777]																						GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR			GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS							GO_OXIDOREDUCTASE_ACTIVITY		GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY					GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR									GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS																																												
217	ALDH2	aldehyde dehydrogenase 2 family member [Source:HGNC Symbol;Acc:HGNC:404]																						GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR			GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS							GO_OXIDOREDUCTASE_ACTIVITY		GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY																										GO_NAD_BINDING																			GO_ELECTRON_TRANSFER_ACTIVITY													
5162	PDHB	pyruvate dehydrogenase E1 subunit beta [Source:HGNC Symbol;Acc:HGNC:8808]																						GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR			GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS							GO_OXIDOREDUCTASE_ACTIVITY																																																												
65263	PYCR3	pyrroline-5-carboxylate reductase 3 [Source:HGNC Symbol;Acc:HGNC:25846]																																GO_OXIDOREDUCTASE_ACTIVITY							GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR									GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS																																												
7388	UQCRH	ubiquinol-cytochrome c reductase hinge protein [Source:HGNC Symbol;Acc:HGNC:12590]																																GO_OXIDOREDUCTASE_ACTIVITY																																															GO_ELECTRON_TRANSFER_ACTIVITY													
30	ACAA1	acetyl-CoA acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:82]																																GO_OXIDOREDUCTASE_ACTIVITY																																																												
55738	ARFGAP1	ADP ribosylation factor GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:15852]																																																															GO_ENZYME_REGULATOR_ACTIVITY																													
85440	DOCK7	dedicator of cytokinesis 7 [Source:HGNC Symbol;Acc:HGNC:19190]																																																																						GO_RAC_GTPASE_BINDING																				GO_RHO_GTPASE_BINDING		
51056	LAP3	leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]																																																																																												
9590	AKAP12	A-kinase anchoring protein 12 [Source:HGNC Symbol;Acc:HGNC:370]																																																																																												
23760	PITPNB	phosphatidylinositol transfer protein beta [Source:HGNC Symbol;Acc:HGNC:9002]																																																																																												
291	SLC25A4	solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990]																																																																																												
10910	SUGT1	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone [Source:HGNC Symbol;Acc:HGNC:16987]																																																																																												
